id;descricao;estado;vidaUtil;valorResidual;valorAtual;depreciacao;depreAcumulada;valorAtual
7644;QUADRO DE AVISO EM CORTIÇA;Bom;0;13,68;13,68;0;0;13,68
7659;APARELHO TELEFONICO KS COM TECLADO;Bom;0;124;62;0;0;62
7672;POLTRONA GIRATÓRIA EM COURVIN;Bom;0;9,9;9,9;0;0;9,9
7676;NEGATOSCOPIO 48X38CM;Bom;0;24;51,73;0;41,49;10,24
7761;ESCADA METÁLICA COM 2 DEGRAUS;Bom;0;7;15,24;0;11,96;3,28
7765;QUADRO DE AVISO EM CORTIÇA;Bom;0;16,1;16,1;0;0;16,1
7767;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7768;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7769;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7770;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7773;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7774;CADEIRA FIXA EM TECIDO;Bom;0;12,8;12,8;0;0;12,8
7778;QUADRO DE AVISO EM FELTRO;Bom;0;10,98;10,98;0;0;10,98
7857;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7858;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7859;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7860;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7861;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7863;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7864;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7865;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7866;POLTRONA FIXA EM COURO;Bom;0;62,9;62,9;0;0;62,9
7975;ARMARIO ALTO EM MADEIRA;Bom;0;57,5;57,5;0;0;57,5
7991;ARMARIO ALTO EM MADEIRA;Bom;0;80,8;80,8;0;0;80,8
7993;ARMARIO ALTO EM MADEIRA;Bom;0;80,8;80,8;0;0;80,8
7994;ARMARIO ALTO EM MADEIRA;Bom;0;80,8;80,8;0;0;80,8
8000;ARMÁRIO MÉDIO;Bom;0;44,1;44,1;0;0;44,1
8001;ARMÁRIO MÉDIO;Bom;0;44,1;44,1;0;0;44,1
8002;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;37,8;37,8;0;0;37,8
8017;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;37,8;37,8;0;0;37,8
8044;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8045;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8046;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8047;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8048;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8049;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8050;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8051;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8055;POLTRONA FIXA EM TECIDO;Bom;0;18,6;18,6;0;0;18,6
8127;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;Bom;0;9,05;9,73;0;8,76;0,97
8128;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;Bom;0;9,05;9,73;0;8,76;0,97
8129;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;Bom;0;9,05;9,73;0;8,76;0,97
8131;GRAMPEADOR DE MESA SEMI-INDUSTRIAL;Bom;0;9,05;9,73;0;8,76;0,97
8136;RELOGIO DE PAREDE;Bom;0;30,3;30,3;0;0;30,3
8139;APARELHO TELEFONICO KS COM TECLADO;Bom;0;165,2;170,71;0;136,57;34,14
8142;TRIPÉ PARA MÁQUINA CINEMATOGRÁFICA;Bom;0;44,9;51,63;0;46,47;5,16
8152;DIVÃ PARA EXAME;Bom;0;22,46;53,41;0;42,07;11,34
8153;ESCADA METÁLICA COM 2 DEGRAUS;Bom;0;7;16,64;0;13,14;3,5
8185;CALCULADORA DE MESA COM FITA E DISPLAY;Bom;0;15;19,5;0;17,55;1,95
8199;POLTRONA GIRATÓRIA EM COURVIN;Bom;0;13,2;13,2;0;0;13,2
8204;POLTRONA GIRATÓRIA EM COURVIN;Bom;0;13,2;13,2;0;0;13,2
8314;KIT PARA ANESTESIA;Bom;0;268;678,93;0;519,46;159,47
8334;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;46,5;84,86;0;76,37;8,49
8360;ARMÁRIO MÉDIO;Bom;0;65;118,62;0;106,76;11,86
8361;ARMÁRIO MÉDIO;Bom;0;65;118,62;0;106,76;11,86
8362;ARMÁRIO MÉDIO;Bom;0;65;118,62;0;106,76;11,86
8386;ESCADA EM ALUMINIO;Bom;0;5,29;9,65;0;8,68;0,97
8388;MICROCOMPUTADOR PENTIUM;Bom;0;180;199;0;0;199
8407;QUADRO MAGNÉTICO;Bom;0;15,4;31,57;0;28,41;3,16
8408;QUADRO MAGNÉTICO;Bom;0;6,9;14,14;0;12,73;1,41
8414;ARMÁRIO MÉDIO;Bom;0;67;137,35;0;123,61;13,74
8422;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;109,06;0;98,15;10,91
8426;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;109,06;0;98,15;10,91
8459;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8460;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8461;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8462;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8463;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8464;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8465;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8466;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8467;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8468;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8469;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8470;DELIMITADOR DE ESPAÇO;Bom;0;20;42,5;0;38,25;4,25
8527;GELADEIRA TIPO FRIGOBAR;Bom;0;57,5;130,81;0;117,73;13,08
8532;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;121,03;0;108,93;12,1
8533;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;121,03;0;108,93;12,1
8537;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;121,03;0;108,93;12,1
8541;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;121,03;0;108,93;12,1
8547;POLTRONA GIRATÓRIA ESPALDAR MÉDIO;Bom;0;53,2;121,03;0;108,93;12,1
8566;FILMADORA DIGITAL;Bom;0;1520;3572;0;3214,8;357,2
8568;MICROFONE CARDIÓIDE;Bom;0;68,2;160,27;0;144,24;16,03
8577;ARMÁRIO ALTO;Bom;0;97;235,22;0;211,7;23,52
8579;APARELHO TELEFONICO SIMPLES COM TECLADO;Bom;0;7,8;12,74;0;10,19;2,55
8589;APARELHO TELEFONICO SIMPLES COM TECLADO;Bom;0;7,8;12,74;0;10,19;2,55
8615;TÔMBOLA PARA 75 NÚMEROS;Bom;0;6,99;18;0;16,2;1,8
8660;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8661;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8663;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8664;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8665;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8666;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8667;APARELHO TELEFONICO KS COM TECLADO;Bom;0;252;436,8;0;349,44;87,36
8703;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8704;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8705;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8706;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8707;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8708;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8709;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8710;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8711;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8712;CABIDEIRO EM MADEIRA;Bom;0;8,7;23,05;0;20,74;2,31
8741;CIRCULADOR DE AR;Bom;0;13,6;37,06;0;33,35;3,71
8754;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8755;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8756;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8757;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8758;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8759;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8760;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8762;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8764;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8765;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8766;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8767;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8768;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8769;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8770;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8771;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8772;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8773;CABIDEIRO EM MADEIRA;Bom;0;8,45;23,66;0;21,29;2,37
8814;FAQUEIRO EM INOX;Bom;0;120;354;0;318,6;35,4
8815;QUADRO DE AVISO EM FELTRO;Bom;0;12,5;37,81;0;34,02;3,79
8884;ARMARIO ALTO EM MADEIRA;Bom;0;318;985,8;0;887,24;98,56
9004;ARMÁRIO ALTO;Bom;0;38;120,65;0;108,56;12,09
9012;ARMÁRIO ALTO;Bom;0;38;120,65;0;108,56;12,09
9044;CADEIRA GIRATORIA EM TECIDO;Bom;0;13,8;43,81;0;39,44;4,37
9091;CADEIRA GIRATORIA EM TECIDO;Bom;0;13,8;43,81;0;39,44;4,37
9093;CADEIRA GIRATORIA EM TECIDO;Bom;0;13,8;43,81;0;39,44;4,37
9150;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO;Bom;0;36,9;117,16;0;105,46;11,7
9152;POLTRONA GIRATORIA EM TECIDO ESPALDAR ALTO;Bom;0;36,9;117,16;0;105,46;11,7
9156;AUTOCLAVE ELÉTRICA;Bom;0;598;1780,71;0;1182,71;598
9266;ARMÁRIO ALTO;Bom;0;38;123,5;0;111,18;12,32
9267;ARMÁRIO ALTO;Bom;0;38;123,5;0;111,18;12,32
9274;ARMÁRIO ALTO;Bom;0;38;123,5;0;111,18;12,32
9275;ARMÁRIO ALTO;Bom;0;38;123,5;0;111,18;12,32
9293;UMIDIFICADOR DE AR;Bom;0;24;78;0;70,2;7,8
9297;UMIDIFICADOR DE AR;Bom;0;24;78;0;70,2;7,8
9308;UMIDIFICADOR DE AR;Bom;0;24;78;0;70,2;7,8
9320;CADEIRA GIRATORIA EM TECIDO;Bom;0;13,8;44,85;0;40,39;4,46
9350;APARELHO TELEFONICO SIMPLES COM TECLADO;Bom;0;5,7;11,78;0;9,39;2,39
9381;ARMÁRIO ALTO EM AÇO;Bom;0;62,5;212,5;0;191,29;21,21
9411;QUADRO MAGNÉTICO;Bom;0;16;54,4;0;48,96;5,44
9412;QUADRO MAGNÉTICO;Bom;0;16;54,4;0;48,96;5,44
9458;UMIDIFICADOR DE AR;Bom;0;23,75;80,75;0;72,66;8,09
9483;IMPRESSORA LASER;Bom;0;120;350;0;0;350
9504;CADEIRA GIRATORIA EM TECIDO;Bom;0;22,5;78,19;0;70,33;7,86
9510;MÁQUINA SELADORA PARA PLÁSTICO;Bom;0;167;580,32;0;522,31;58,01
9599;ARMÁRIO ALTO;Bom;0;74;268,25;0;241,47;26,78
9700;APARELHO TELEFONICO KS COM TECLADO;Bom;0;150,2;335,45;0;268,32;67,13
9737;AMPLIFICADOR DE SOM;Bom;0;71,46;275,12;0;247,68;27,44
9738;CAIXA ACÚSTICA;Bom;0;26,1;100,48;0;90,44;10,04
9739;CAIXA ACÚSTICA;Bom;0;26,1;100,48;0;90,44;10,04
9740;PEDESTAL PARA CAIXA;Bom;0;14,04;54,05;0;48,64;5,41
9741;PEDESTAL PARA CAIXA;Bom;0;14,04;54,05;0;48,64;5,41
9742;MICROFONE COM FIO;Bom;0;21,6;83,16;0;74,86;8,3
9754;CAVALETE EM MADEIRA;Bom;0;14,1;54,28;0;48,92;5,36
9758;CARRINHO DE PROCESSOS;Bom;0;121;465,85;0;419,2;46,65
9760;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9761;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9762;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9763;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9764;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9765;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9766;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9768;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9769;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9770;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9771;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9772;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9773;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9775;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9776;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9777;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9779;APOIO PARA PÉS;Bom;0;5,69;21,89;0;19,76;2,13
9782;GELADEIRA TIPO FRIGOBAR;Bom;0;85;327,25;0;294,51;32,74
9783;GELADEIRA TIPO FRIGOBAR;Bom;0;85;327,25;0;294,51;32,74
9784;GELADEIRA TIPO FRIGOBAR;Bom;0;85;327,25;0;294,51;32,74
9785;GELADEIRA TIPO FRIGOBAR;Bom;0;85;327,25;0;294,51;32,74
9786;GELADEIRA TIPO FRIGOBAR;Bom;0;85;327,25;0;294,51;32,74
9806;SUPORTE PARA GABINETE;Bom;0;2,95;11,36;0;9,99;1,37
9809;SUPORTE PARA GABINETE;Bom;0;2,95;11,36;0;9,99;1,37
9840;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9841;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9842;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9843;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9844;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9845;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9846;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9847;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9848;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9849;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9850;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9851;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9852;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9853;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9854;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9855;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9856;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9857;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9858;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9859;ESTRADO EM MADEIRA MACIÇA;Bom;0;3,96;15,25;0;12,96;2,29
9860;SERRA CIRCULAR PORTÁTIL;Bom;0;87;341,47;0;307,32;34,15
9861;PARLATORIO EM MADEIRA;Bom;0;75;294,37;0;264,86;29,51
9893;ARMÁRIO ALTO;Bom;0;76;298,3;0;268,4;29,9
9907;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9908;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9911;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9914;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9917;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9918;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9920;ARMÁRIO ALTO;Bom;0;97;380,72;0;342,72;38
9933;ESTANTE EM AÇO 06 PRATELEIRAS;Bom;0;23;90,27;0;81,17;9,1
9941;ESTANTE EM AÇO 06 PRATELEIRAS;Bom;0;23;90,27;0;81,17;9,1
9985;UMIDIFICADOR DE AR;Bom;0;24,69;96,91;0;87,27;9,64
10000;MICRO RETIFICA;Bom;0;41,88;167,51;0;150,78;16,73
10001;PARAFUSADEIRA SEM FIO;Bom;0;13,37;53,5;0;48,09;5,41
10044;ESCADA EM AÇO;Bom;0;8,8;35,2;0;30,82;4,38
10046;GELADEIRA DUPLEX;Bom;0;271,8;1087,2;0;978,45;108,75
10053;CADEIRA GIRATORIA EM TECIDO;Bom;0;28;112;0;100,8;11,2
10083;CADEIRA FIXA EM COURVIN;Bom;0;26,8;107,2;0;96,41;10,79
10107;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10108;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10109;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10110;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10111;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10112;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10114;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10115;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10116;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10117;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10119;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10120;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10122;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10123;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10124;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10125;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10126;APOIO PARA PÉS;Bom;0;5,8;23,63;0;21,32;2,31
10132;CALCULADORA DE MESA COM FITA E DISPLAY;Bom;0;19;77,42;0;69,69;7,73
10137;CADEIRA DE RODA;Bom;5;176;571,02;2,77;381,2;189,82
10138;AMPLIFICADOR DE SOM;Bom;0;200;815;0;733,49;81,51
10149;WEBCAM CAPTURA;Bom;0;21,5;87,61;0;78,77;8,84
10150;WEBCAM CAPTURA;Bom;0;21,5;87,61;0;78,77;8,84
10155;APARELHO TELEFONICO KS COM TECLADO;Bom;0;223,8;529,66;0;423,65;106,01
10158;APARELHO TELEFONICO KS COM TECLADO;Bom;0;223,8;529,66;0;423,65;106,01
10159;APARELHO TELEFONICO KS COM TECLADO;Bom;0;223,8;529,66;0;423,65;106,01
10161;CHAVEADOR KVM;Bom;0;35;35;0;0;35
10189;GERENCIADOR PARA REDE;Bom;0;518,67;300;0;0;300
10206;SWITCH KVM;Bom;0;45;190;0;0;190
10229;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;495,43;0;396,39;99,04
10230;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;495,43;0;396,39;99,04
10231;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;495,43;0;396,39;99,04
10268;CLAVICULARIO EM MADEIRA;Bom;0;49;207,02;0;186,23;20,79
10275;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10276;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10277;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10278;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10281;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10282;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10286;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10287;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10288;APOIO PARA PÉS;Bom;0;7;29,57;0;26,66;2,91
10299;GELADEIRA DUPLEX;Bom;0;154,67;653,48;0;588,18;65,3
10309;MESA AUXILIAR;Bom;0;66,6;286,38;0;257,84;28,54
10310;MESA AUXILIAR;Bom;0;66,6;286,38;0;257,84;28,54
10333;SUPORTE PARA GABINETE;Bom;0;2,5;10,75;0;9,46;1,29
10384;GELADEIRA TIPO FRIGOBAR;Bom;0;72,28;316,2;0;284,5;31,7
10385;GELADEIRA TIPO FRIGOBAR;Bom;0;72,28;316,2;0;284,5;31,7
10386;GELADEIRA TIPO FRIGOBAR;Bom;0;72,28;316,2;0;284,5;31,7
10387;GELADEIRA TIPO FRIGOBAR;Bom;0;72,28;316,2;0;284,5;31,7
10396;MICROCOMPUTADOR NOTEBOOK, INTEL, PENTIUM;Bom;0;955;955;0;0;955
10409;UMIDIFICADOR DE AR;Bom;0;26;113,75;0;102,27;11,48
10455;UMIDIFICADOR DE AR;Bom;0;28;124,6;0;112,19;12,41
10457;UMIDIFICADOR DE AR;Bom;0;28;124,6;0;112,19;12,41
10460;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;515,79;0;412,63;103,16
10461;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;515,79;0;412,63;103,16
10462;APARELHO TELEFONICO KS COM TECLADO;Bom;0;203,6;515,79;0;412,63;103,16
10510;ESTANTE DUPLA FACE;Bom;0;162;720,9;0;648,71;72,19
10511;ESTANTE DUPLA FACE;Bom;0;162;720,9;0;648,71;72,19
10512;ESTANTE EM MADEIRA;Bom;0;230;1023,5;0;921,05;102,45
10513;BANCO METÁLICO;Bom;0;12,1;53,84;0;48,36;5,48
10514;BANCO METÁLICO;Bom;0;12,1;53,84;0;48,36;5,48
10515;BANCO METÁLICO;Bom;0;12,1;53,84;0;48,36;5,48
10516;BANCO METÁLICO;Bom;0;12,1;53,84;0;48,36;5,48
10518;BANCO METÁLICO;Bom;0;12,1;53,84;0;48,36;5,48
10519;CARRINHO DE PROCESSOS;Bom;0;54,5;242,52;0;218,38;24,14
10521;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10522;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10525;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10527;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10531;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10532;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10535;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10536;APOIO PARA PÉS;Bom;0;9;40,05;0;35,94;4,11
10578;APARELHO TELEFONICO SIMPLES COM TECLADO;Bom;0;7,4;18,99;0;14,8;4,19
10583;APARELHO TELEFONICO SIMPLES COM TECLADO;Bom;0;7,4;18,99;0;14,8;4,19
10591;CIRCULADOR DE AR;Bom;0;20,6;93,21;0;83,78;9,43
10595;CIRCULADOR DE AR;Bom;0;20,6;93,21;0;83,78;9,43
11010;PROJETOR MULTIMÍDIA PORTÁTIL;Ocioso;0;1000;1000;0;0;1000
11014;MICROFONE SEM FIO;Bom;0;246;1168,5;0;1051,53;116,97
11015;MICROFONE SEM FIO;Bom;0;246;1168,5;0;1051,53;116,97
11033;GAVETEIRO VOLANTE;Bom;0;43,8;214,62;0;193,03;21,59
11034;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11036;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11038;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11039;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11041;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11042;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11043;CABIDEIRO EM MADEIRA;Bom;0;13;63,7;0;57,2;6,5
11046;ESCADA EM ALUMINIO;Bom;0;11,6;56,84;0;51,03;5,81
11051;POLTRONA GIRATORIA EM TECIDO;Bom;0;41,25;202,12;0;182;20,12
11057;ROTULADOR - ETIQUETADOR ELETRÔNICO;Bom;0;46,3;230,34;0;207,27;23,07
11062;UMIDIFICADOR DE AR;Bom;0;20,67;102,81;0;92,65;10,16
11063;UMIDIFICADOR DE AR;Bom;0;20,67;102,81;0;92,65;10,16
11073;APARELHO TELEFONICO KS COM TECLADO;Bom;0;218;603,13;0;482,39;120,74
11074;APARELHO TELEFONICO KS COM TECLADO;Bom;0;218;603,13;0;482,39;120,74
11076;APARELHO TELEFONICO KS COM TECLADO;Bom;0;218;603,13;0;482,39;120,74
11077;APARELHO TELEFONICO KS COM TECLADO;Bom;0;218;603,13;0;482,39;120,74
11078;APARELHO TELEFONICO KS COM TECLADO;Bom;0;218;603,13;0;482,39;120,74
